LocationType,Location,Age group,TimeFrame,DataFormat,Data
State,Wyoming,16 to 24,2019,Percent,0.11
State,Wisconsin,16 to 19,2019,Percent,0.05
State,Wisconsin,20 to 24,2019,Percent,0.11
State,Wisconsin,16 to 24,2019,Percent,0.08
State,Washington,16 to 19,2019,Percent,0.07
State,Washington,20 to 24,2019,Percent,0.13
State,Washington,16 to 24,2019,Percent,0.1
State,West Virginia,16 to 19,2019,Percent,0.09
State,West Virginia,20 to 24,2019,Percent,0.21
State,West Virginia,16 to 24,2019,Percent,0.15
State,Virginia,16 to 19,2019,Percent,0.05
State,Virginia,20 to 24,2019,Percent,0.11
State,Virginia,16 to 24,2019,Percent,0.08
State,Utah,16 to 19,2019,Percent,0.06
State,Utah,20 to 24,2019,Percent,0.1
State,Utah,16 to 24,2019,Percent,0.08
State,Vermont,16 to 19,2019,Percent,0.04
State,Vermont,20 to 24,2019,Percent,0.08
State,Vermont,16 to 24,2019,Percent,0.06
State,Texas,16 to 19,2019,Percent,0.08
State,Texas,20 to 24,2019,Percent,0.15
State,Texas,16 to 24,2019,Percent,0.12
State,Tennessee,16 to 19,2019,Percent,0.06
State,Tennessee,20 to 24,2019,Percent,0.15
State,Tennessee,16 to 24,2019,Percent,0.11
State,South Dakota,16 to 19,2019,Percent,0.05
State,South Dakota,20 to 24,2019,Percent,0.14
State,South Dakota,16 to 24,2019,Percent,0.1
State,South Carolina,16 to 19,2019,Percent,0.08
State,South Carolina,20 to 24,2019,Percent,0.16
State,South Carolina,16 to 24,2019,Percent,0.12
State,Pennsylvania,16 to 19,2019,Percent,0.05
State,Pennsylvania,20 to 24,2019,Percent,0.13
State,Pennsylvania,16 to 24,2019,Percent,0.1
State,Rhode Island,16 to 19,2019,Percent,0.05
State,Rhode Island,20 to 24,2019,Percent,0.12
State,Rhode Island,16 to 24,2019,Percent,0.09
State,Oregon,16 to 19,2019,Percent,0.08
State,Oregon,20 to 24,2019,Percent,0.15
State,Oregon,16 to 24,2019,Percent,0.12
State,Oklahoma,16 to 19,2019,Percent,0.08
State,Oklahoma,20 to 24,2019,Percent,0.16
State,Oklahoma,16 to 24,2019,Percent,0.13
State,Ohio,16 to 19,2019,Percent,0.06
State,Ohio,20 to 24,2019,Percent,0.13
State,Ohio,16 to 24,2019,Percent,0.1
State,North Dakota,16 to 19,2019,Percent,0.04
State,North Dakota,20 to 24,2019,Percent,0.08
State,North Dakota,16 to 24,2019,Percent,0.07
State,North Carolina,16 to 19,2019,Percent,0.07
State,North Carolina,20 to 24,2019,Percent,0.15
State,North Carolina,16 to 24,2019,Percent,0.11
State,New York,16 to 19,2019,Percent,0.06
State,New York,20 to 24,2019,Percent,0.14
State,New York,16 to 24,2019,Percent,0.11
State,New Mexico,16 to 19,2019,Percent,0.11
State,New Mexico,20 to 24,2019,Percent,0.17
State,New Mexico,16 to 24,2019,Percent,0.14
State,New Jersey,16 to 19,2019,Percent,0.06
State,New Jersey,20 to 24,2019,Percent,0.13
State,New Jersey,16 to 24,2019,Percent,0.1
State,New Hampshire,16 to 19,2019,Percent,0.05
State,New Hampshire,20 to 24,2019,Percent,0.09
State,New Hampshire,16 to 24,2019,Percent,0.07
State,Nevada,16 to 19,2019,Percent,0.09
State,Nevada,20 to 24,2019,Percent,0.17
State,Nevada,16 to 24,2019,Percent,0.14
State,Nebraska,16 to 19,2019,Percent,0.04
State,Nebraska,20 to 24,2019,Percent,0.1
State,Nebraska,16 to 24,2019,Percent,0.07
State,Montana,16 to 19,2019,Percent,0.07
State,Montana,20 to 24,2019,Percent,0.12
State,Montana,16 to 24,2019,Percent,0.1
State,Missouri,16 to 19,2019,Percent,0.07
State,Missouri,20 to 24,2019,Percent,0.14
State,Missouri,16 to 24,2019,Percent,0.11
State,Mississippi,16 to 19,2019,Percent,0.1
State,Mississippi,20 to 24,2019,Percent,0.21
State,Mississippi,16 to 24,2019,Percent,0.16
State,Minnesota,16 to 19,2019,Percent,0.04
State,Minnesota,20 to 24,2019,Percent,0.09
State,Minnesota,16 to 24,2019,Percent,0.07
State,Michigan,16 to 19,2019,Percent,0.06
State,Michigan,20 to 24,2019,Percent,0.13
State,Michigan,16 to 24,2019,Percent,0.1
State,Massachusetts,16 to 19,2019,Percent,0.04
State,Massachusetts,20 to 24,2019,Percent,0.09
State,Massachusetts,16 to 24,2019,Percent,0.07
State,Maryland,16 to 19,2019,Percent,0.07
State,Maryland,20 to 24,2019,Percent,0.13
State,Maryland,16 to 24,2019,Percent,0.1
State,Maine,16 to 19,2019,Percent,0.05
State,Maine,20 to 24,2019,Percent,0.12
State,Maine,16 to 24,2019,Percent,0.08
State,Louisiana,16 to 19,2019,Percent,0.09
State,Louisiana,20 to 24,2019,Percent,0.18
State,Louisiana,16 to 24,2019,Percent,0.14
State,Kentucky,16 to 19,2019,Percent,0.08
State,Kentucky,20 to 24,2019,Percent,0.18
State,Kentucky,16 to 24,2019,Percent,0.13
State,Kansas,16 to 19,2019,Percent,0.05
State,Kansas,20 to 24,2019,Percent,0.12
State,Kansas,16 to 24,2019,Percent,0.09
State,Iowa,16 to 19,2019,Percent,0.07
State,Iowa,20 to 24,2019,Percent,0.1
State,Iowa,16 to 24,2019,Percent,0.09
State,Idaho,16 to 19,2019,Percent,0.05
State,Idaho,20 to 24,2019,Percent,0.13
State,Idaho,16 to 24,2019,Percent,0.09
State,Illinois,16 to 19,2019,Percent,0.06
State,Illinois,20 to 24,2019,Percent,0.14
State,Illinois,16 to 24,2019,Percent,0.1
State,Indiana,16 to 19,2019,Percent,0.07
State,Indiana,20 to 24,2019,Percent,0.14
State,Indiana,16 to 24,2019,Percent,0.11
State,Hawaii,16 to 19,2019,Percent,0.1
State,Hawaii,20 to 24,2019,Percent,0.12
State,Hawaii,16 to 24,2019,Percent,0.11
State,Georgia,16 to 19,2019,Percent,0.08
State,Georgia,20 to 24,2019,Percent,0.17
State,Georgia,16 to 24,2019,Percent,0.13
State,Florida,16 to 19,2019,Percent,0.07
State,Florida,20 to 24,2019,Percent,0.14
State,Florida,16 to 24,2019,Percent,0.11
City,District of Columbia,16 to 19,2019,Percent,0.08
City,District of Columbia,20 to 24,2019,Percent,0.19
City,District of Columbia,16 to 24,2019,Percent,0.14
State,Delaware,16 to 19,2019,Percent,0.06
State,Delaware,20 to 24,2019,Percent,0.14
State,Delaware,16 to 24,2019,Percent,0.1
State,Connecticut,16 to 19,2019,Percent,0.04
State,Connecticut,20 to 24,2019,Percent,0.12
State,Connecticut,16 to 24,2019,Percent,0.08
State,Colorado,16 to 19,2019,Percent,0.05
State,Colorado,20 to 24,2019,Percent,0.11
State,Colorado,16 to 24,2019,Percent,0.09
State,California,16 to 19,2019,Percent,0.06
State,California,20 to 24,2019,Percent,0.14
State,California,16 to 24,2019,Percent,0.1
State,Arkansas,16 to 19,2019,Percent,0.07
State,Arkansas,20 to 24,2019,Percent,0.18
State,Arkansas,16 to 24,2019,Percent,0.13
State,Arizona,16 to 19,2019,Percent,0.08
State,Arizona,20 to 24,2019,Percent,0.16
State,Arizona,16 to 24,2019,Percent,0.12
State,Alaska,16 to 19,2019,Percent,0.12
State,Alaska,20 to 24,2019,Percent,0.18
State,Alaska,16 to 24,2019,Percent,0.15
State,Alabama,16 to 19,2019,Percent,0.07
State,Alabama,20 to 24,2019,Percent,0.18
State,Alabama,16 to 24,2019,Percent,0.13
Nation,United States,16 to 19,2019,Percent,0.06
Nation,United States,20 to 24,2019,Percent,0.14
Nation,United States,16 to 24,2019,Percent,0.11
Nation,United States,20 to 24,2021,Percent,0.16
Nation,United States,16 to 24,2021,Percent,0.12
Nation,United States,16 to 19,2021,Percent,0.07
State,Alabama,20 to 24,2021,Percent,0.18
State,Alabama,16 to 24,2021,Percent,0.14
State,Alabama,16 to 19,2021,Percent,0.1
State,Alaska,20 to 24,2021,Percent,0.2
State,Alaska,16 to 24,2021,Percent,0.17
State,Alaska,16 to 19,2021,Percent,0.14
State,Arizona,20 to 24,2021,Percent,0.15
State,Arizona,16 to 24,2021,Percent,0.12
State,Arizona,16 to 19,2021,Percent,0.08
State,Arkansas,20 to 24,2021,Percent,0.2
State,Arkansas,16 to 24,2021,Percent,0.15
State,Arkansas,16 to 19,2021,Percent,0.1
State,California,20 to 24,2021,Percent,0.17
State,California,16 to 24,2021,Percent,0.12
State,California,16 to 19,2021,Percent,0.07
State,Colorado,20 to 24,2021,Percent,0.14
State,Colorado,16 to 24,2021,Percent,0.11
State,Colorado,16 to 19,2021,Percent,0.07
State,Connecticut,20 to 24,2021,Percent,0.12
State,Connecticut,16 to 24,2021,Percent,0.09
State,Connecticut,16 to 19,2021,Percent,0.04
State,Delaware,20 to 24,2021,Percent,0.1
State,Delaware,16 to 24,2021,Percent,0.08
State,Delaware,16 to 19,2021,Percent,0.05
City,District of Columbia,20 to 24,2021,Percent,0.2
City,District of Columbia,16 to 24,2021,Percent,0.15
City,District of Columbia,16 to 19,2021,Percent,S
State,Florida,20 to 24,2021,Percent,0.16
State,Florida,16 to 24,2021,Percent,0.12
State,Florida,16 to 19,2021,Percent,0.07
State,Hawaii,20 to 24,2021,Percent,0.15
State,Hawaii,16 to 24,2021,Percent,0.13
State,Hawaii,16 to 19,2021,Percent,0.1
State,Georgia,20 to 24,2021,Percent,0.17
State,Georgia,16 to 24,2021,Percent,0.13
State,Georgia,16 to 19,2021,Percent,0.08
State,Illinois,20 to 24,2021,Percent,0.17
State,Illinois,16 to 24,2021,Percent,0.12
State,Illinois,16 to 19,2021,Percent,0.06
State,Idaho,20 to 24,2021,Percent,0.13
State,Idaho,16 to 24,2021,Percent,0.1
State,Idaho,16 to 19,2021,Percent,0.07
State,Iowa,20 to 24,2021,Percent,0.1
State,Iowa,16 to 24,2021,Percent,0.08
State,Iowa,16 to 19,2021,Percent,0.04
State,Indiana,20 to 24,2021,Percent,0.15
State,Indiana,16 to 24,2021,Percent,0.11
State,Indiana,16 to 19,2021,Percent,0.06
State,Kansas,20 to 24,2021,Percent,0.14
State,Kansas,16 to 24,2021,Percent,0.1
State,Kansas,16 to 19,2021,Percent,0.06
State,Kentucky,20 to 24,2021,Percent,0.19
State,Kentucky,16 to 24,2021,Percent,0.15
State,Kentucky,16 to 19,2021,Percent,0.09
State,Louisiana,20 to 24,2021,Percent,0.24
State,Louisiana,16 to 24,2021,Percent,0.18
State,Louisiana,16 to 19,2021,Percent,0.11
State,Maine,20 to 24,2021,Percent,0.16
State,Maine,16 to 24,2021,Percent,0.11
State,Maine,16 to 19,2021,Percent,0.06
State,Maryland,20 to 24,2021,Percent,0.16
State,Maryland,16 to 24,2021,Percent,0.11
State,Maryland,16 to 19,2021,Percent,0.06
State,Massachusetts,20 to 24,2021,Percent,0.1
State,Massachusetts,16 to 24,2021,Percent,0.08
State,Massachusetts,16 to 19,2021,Percent,0.05
State,Michigan,20 to 24,2021,Percent,0.15
State,Michigan,16 to 24,2021,Percent,0.12
State,Michigan,16 to 19,2021,Percent,0.07
State,Minnesota,20 to 24,2021,Percent,0.12
State,Minnesota,16 to 24,2021,Percent,0.09
State,Minnesota,16 to 19,2021,Percent,0.05
State,Mississippi,20 to 24,2021,Percent,0.22
State,Mississippi,16 to 24,2021,Percent,0.15
State,Mississippi,16 to 19,2021,Percent,0.07
State,Missouri,20 to 24,2021,Percent,0.13
State,Missouri,16 to 24,2021,Percent,0.1
State,Missouri,16 to 19,2021,Percent,0.07
State,Montana,20 to 24,2021,Percent,0.15
State,Montana,16 to 24,2021,Percent,0.11
State,Montana,16 to 19,2021,Percent,0.06
State,Nebraska,20 to 24,2021,Percent,0.11
State,Nebraska,16 to 24,2021,Percent,0.08
State,Nebraska,16 to 19,2021,Percent,0.04
State,Nevada,20 to 24,2021,Percent,0.21
State,Nevada,16 to 24,2021,Percent,0.16
State,Nevada,16 to 19,2021,Percent,0.1
State,New Hampshire,20 to 24,2021,Percent,0.1
State,New Hampshire,16 to 24,2021,Percent,0.07
State,New Hampshire,16 to 19,2021,Percent,0.04
State,New Jersey,20 to 24,2021,Percent,0.15
State,New Jersey,16 to 24,2021,Percent,0.11
State,New Jersey,16 to 19,2021,Percent,0.06
State,New Mexico,20 to 24,2021,Percent,0.25
State,New Mexico,16 to 24,2021,Percent,0.19
State,New Mexico,16 to 19,2021,Percent,0.12
State,New York,20 to 24,2021,Percent,0.18
State,New York,16 to 24,2021,Percent,0.13
State,New York,16 to 19,2021,Percent,0.06
State,North Carolina,20 to 24,2021,Percent,0.16
State,North Carolina,16 to 24,2021,Percent,0.12
State,North Carolina,16 to 19,2021,Percent,0.07
State,North Dakota,20 to 24,2021,Percent,0.08
State,North Dakota,16 to 24,2021,Percent,0.07
State,North Dakota,16 to 19,2021,Percent,0.07
State,Ohio,20 to 24,2021,Percent,0.15
State,Ohio,16 to 24,2021,Percent,0.11
State,Ohio,16 to 19,2021,Percent,0.06
State,Oklahoma,20 to 24,2021,Percent,0.17
State,Oklahoma,16 to 24,2021,Percent,0.14
State,Oklahoma,16 to 19,2021,Percent,0.09
State,Oregon,20 to 24,2021,Percent,0.18
State,Oregon,16 to 24,2021,Percent,0.13
State,Oregon,16 to 19,2021,Percent,0.07
State,Pennsylvania,20 to 24,2021,Percent,0.16
State,Pennsylvania,16 to 24,2021,Percent,0.12
State,Pennsylvania,16 to 19,2021,Percent,0.06
State,Rhode Island,20 to 24,2021,Percent,0.13
State,Rhode Island,16 to 24,2021,Percent,0.08
State,Rhode Island,16 to 19,2021,Percent,0.03
State,South Carolina,20 to 24,2021,Percent,0.16
State,South Carolina,16 to 24,2021,Percent,0.13
State,South Carolina,16 to 19,2021,Percent,0.08
State,South Dakota,20 to 24,2021,Percent,0.12
State,South Dakota,16 to 24,2021,Percent,0.1
State,South Dakota,16 to 19,2021,Percent,0.06
State,Tennessee,20 to 24,2021,Percent,0.18
State,Tennessee,16 to 24,2021,Percent,0.13
State,Tennessee,16 to 19,2021,Percent,0.07
State,Texas,20 to 24,2021,Percent,0.18
State,Texas,16 to 24,2021,Percent,0.14
State,Texas,16 to 19,2021,Percent,0.08
State,Utah,20 to 24,2021,Percent,0.1
State,Utah,16 to 24,2021,Percent,0.09
State,Utah,16 to 19,2021,Percent,0.06
State,Vermont,20 to 24,2021,Percent,0.12
State,Vermont,16 to 24,2021,Percent,0.09
State,Vermont,16 to 19,2021,Percent,0.05
State,Virginia,20 to 24,2021,Percent,0.13
State,Virginia,16 to 24,2021,Percent,0.1
State,Virginia,16 to 19,2021,Percent,0.05
State,West Virginia,20 to 24,2021,Percent,0.22
State,West Virginia,16 to 24,2021,Percent,0.16
State,West Virginia,16 to 19,2021,Percent,0.08
State,Washington,20 to 24,2021,Percent,0.15
State,Washington,16 to 24,2021,Percent,0.12
State,Washington,16 to 19,2021,Percent,0.07
State,Wisconsin,20 to 24,2021,Percent,0.13
State,Wisconsin,16 to 24,2021,Percent,0.09
State,Wisconsin,16 to 19,2021,Percent,0.06
State,Wyoming,20 to 24,2021,Percent,0.09
State,Wyoming,16 to 24,2021,Percent,0.08
State,Wyoming,16 to 19,2021,Percent,0.07
Territory,Puerto Rico,20 to 24,2021,Percent,0.26
Territory,Puerto Rico,16 to 24,2021,Percent,0.21
Territory,Puerto Rico,16 to 19,2021,Percent,0.13
Territory,Puerto Rico,16 to 19,2021,Number,22000
Territory,Puerto Rico,16 to 24,2021,Number,81000
Territory,Puerto Rico,20 to 24,2021,Number,59000
State,Wyoming,16 to 19,2021,Number,2000
State,Wyoming,16 to 24,2021,Number,5000
State,Wyoming,20 to 24,2021,Number,3000
State,West Virginia,16 to 19,2021,Number,7000
State,West Virginia,16 to 24,2021,Number,31000
State,West Virginia,20 to 24,2021,Number,24000
State,Wisconsin,16 to 19,2021,Number,17000
State,Wisconsin,16 to 24,2021,Number,66000
State,Wisconsin,20 to 24,2021,Number,49000
State,Washington,16 to 19,2021,Number,26000
State,Washington,16 to 24,2021,Number,100000
State,Washington,20 to 24,2021,Number,74000
State,Virginia,16 to 19,2021,Number,25000
State,Virginia,16 to 24,2021,Number,99000
State,Virginia,20 to 24,2021,Number,74000
State,Vermont,16 to 19,2021,Number,2000
State,Vermont,16 to 24,2021,Number,7000
State,Vermont,20 to 24,2021,Number,6000
State,Utah,16 to 19,2021,Number,13000
State,Utah,16 to 24,2021,Number,42000
State,Utah,20 to 24,2021,Number,29000
State,Texas,16 to 19,2021,Number,143000
State,Texas,16 to 24,2021,Number,508000
State,Texas,20 to 24,2021,Number,365000
State,Tennessee,16 to 19,2021,Number,26000
State,Tennessee,16 to 24,2021,Number,108000
State,Tennessee,20 to 24,2021,Number,82000
State,South Dakota,16 to 19,2021,Number,3000
State,South Dakota,16 to 24,2021,Number,11000
State,South Dakota,20 to 24,2021,Number,7000
State,South Carolina,16 to 19,2021,Number,23000
State,South Carolina,16 to 24,2021,Number,77000
State,South Carolina,20 to 24,2021,Number,53000
State,Rhode Island,16 to 19,2021,Number,2000
State,Rhode Island,16 to 24,2021,Number,12000
State,Rhode Island,20 to 24,2021,Number,10000
State,Pennsylvania,16 to 19,2021,Number,41000
State,Pennsylvania,16 to 24,2021,Number,169000
State,Pennsylvania,20 to 24,2021,Number,128000
State,Oregon,16 to 19,2021,Number,14000
State,Oregon,16 to 24,2021,Number,59000
State,Oregon,20 to 24,2021,Number,45000
State,Oklahoma,16 to 19,2021,Number,21000
State,Oklahoma,16 to 24,2021,Number,69000
State,Oklahoma,20 to 24,2021,Number,48000
State,Ohio,16 to 19,2021,Number,39000
State,Ohio,16 to 24,2021,Number,154000
State,Ohio,20 to 24,2021,Number,115000
State,North Dakota,16 to 19,2021,Number,3000
State,North Dakota,16 to 24,2021,Number,8000
State,North Dakota,20 to 24,2021,Number,5000
State,North Carolina,16 to 19,2021,Number,41000
State,North Carolina,16 to 24,2021,Number,150000
State,North Carolina,20 to 24,2021,Number,110000
State,New Mexico,16 to 19,2021,Number,14000
State,New Mexico,16 to 24,2021,Number,47000
State,New Mexico,20 to 24,2021,Number,33000
State,New York,16 to 19,2021,Number,64000
State,New York,16 to 24,2021,Number,288000
State,New York,20 to 24,2021,Number,224000
State,New Hampshire,16 to 19,2021,Number,3000
State,New Hampshire,16 to 24,2021,Number,11000
State,New Hampshire,20 to 24,2021,Number,9000
State,New Jersey,16 to 19,2021,Number,27000
State,New Jersey,16 to 24,2021,Number,111000
State,New Jersey,20 to 24,2021,Number,85000
State,Nevada,16 to 19,2021,Number,15000
State,Nevada,16 to 24,2021,Number,54000
State,Nevada,20 to 24,2021,Number,39000
State,Nebraska,16 to 19,2021,Number,4000
State,Nebraska,16 to 24,2021,Number,19000
State,Nebraska,20 to 24,2021,Number,15000
State,Montana,16 to 19,2021,Number,3000
State,Montana,16 to 24,2021,Number,14000
State,Montana,20 to 24,2021,Number,11000
State,Missouri,16 to 19,2021,Number,24000
State,Missouri,16 to 24,2021,Number,75000
State,Missouri,20 to 24,2021,Number,51000
State,Mississippi,16 to 19,2021,Number,12000
State,Mississippi,16 to 24,2021,Number,56000
State,Mississippi,20 to 24,2021,Number,44000
State,Minnesota,16 to 19,2021,Number,14000
State,Minnesota,16 to 24,2021,Number,57000
State,Minnesota,20 to 24,2021,Number,42000
State,Michigan,16 to 19,2021,Number,39000
State,Michigan,16 to 24,2021,Number,139000
State,Michigan,20 to 24,2021,Number,100000
State,Massachusetts,16 to 19,2021,Number,17000
State,Massachusetts,16 to 24,2021,Number,67000
State,Massachusetts,20 to 24,2021,Number,50000
State,Maine,16 to 19,2021,Number,4000
State,Maine,16 to 24,2021,Number,16000
State,Maine,20 to 24,2021,Number,12000
State,Maryland,16 to 19,2021,Number,18000
State,Maryland,16 to 24,2021,Number,78000
State,Maryland,20 to 24,2021,Number,60000
State,Louisiana,16 to 19,2021,Number,26000
State,Louisiana,16 to 24,2021,Number,100000
State,Louisiana,20 to 24,2021,Number,74000
State,Kansas,16 to 19,2021,Number,10000
State,Kansas,16 to 24,2021,Number,38000
State,Kansas,20 to 24,2021,Number,28000
State,Kentucky,16 to 19,2021,Number,23000
State,Kentucky,16 to 24,2021,Number,78000
State,Kentucky,20 to 24,2021,Number,55000
State,Iowa,16 to 19,2021,Number,8000
State,Iowa,16 to 24,2021,Number,31000
State,Iowa,20 to 24,2021,Number,23000
State,Indiana,16 to 19,2021,Number,24000
State,Indiana,16 to 24,2021,Number,96000
State,Indiana,20 to 24,2021,Number,72000
State,Illinois,16 to 19,2021,Number,42000
State,Illinois,16 to 24,2021,Number,175000
State,Illinois,20 to 24,2021,Number,133000
State,Idaho,16 to 19,2021,Number,8000
State,Idaho,16 to 24,2021,Number,23000
State,Idaho,20 to 24,2021,Number,15000
State,Hawaii,16 to 19,2021,Number,6000
State,Hawaii,16 to 24,2021,Number,18000
State,Hawaii,20 to 24,2021,Number,13000
State,Georgia,16 to 19,2021,Number,51000
State,Georgia,16 to 24,2021,Number,175000
State,Georgia,20 to 24,2021,Number,124000
State,Florida,16 to 19,2021,Number,72000
State,Florida,16 to 24,2021,Number,267000
State,Florida,20 to 24,2021,Number,195000
City,District of Columbia,16 to 19,2021,Number,S
City,District of Columbia,16 to 24,2021,Number,11000
City,District of Columbia,20 to 24,2021,Number,9000
State,Delaware,16 to 19,2021,Number,3000
State,Delaware,16 to 24,2021,Number,8000
State,Delaware,20 to 24,2021,Number,6000
State,Connecticut,16 to 19,2021,Number,8000
State,Connecticut,16 to 24,2021,Number,38000
State,Connecticut,20 to 24,2021,Number,30000
State,Colorado,16 to 19,2021,Number,20000
State,Colorado,16 to 24,2021,Number,73000
State,Colorado,20 to 24,2021,Number,53000
State,California,16 to 19,2021,Number,149000
State,California,16 to 24,2021,Number,570000
State,California,20 to 24,2021,Number,421000
